obs.north_m,obs.east_m,obs.heading_deg,obs.speed_mps,obs.cross_track_error_m,obs.wind_speed_mps,obs.wind_dir_deg,obs.current_speed_mps,obs.current_dir_deg,act.t_sample_s,act.Hs_m,act.U_w_bar_mps,act.U_w_bar_knot,act.Tp_s,act.psi_ww_bar_deg,act.U_c_bar_mps,act.psi_c_bar_deg,act.valid,act.sea_state,done.terminated,done.truncated,reward
9076840.0,939520.6875,-50.74171829223633,4.5053300857543945,56.14999008178711,4.2980451583862305,-180.0,0.23065537214279175,-129.7937774658203,2000.0,3.4681320190429688,13.61982250213623,26.47481718752025,12.186932563781738,74.25457763671875,0.8533892631530762,-140.5197296142578,True,SS 5,False,False,-10.291259490346453
9080061.0,935443.6875,-29.325292587280273,4.291239261627197,0.0,13.93642807006836,180.0,0.8287172317504883,-180.0,3200.0,3.2242820262908936,13.326873779296875,25.905370421141836,10.944517135620117,159.427734375,0.9740774631500244,-172.10462951660156,True,SS 5,False,False,-6.903004568489249
9081788.0,931609.5,-57.20989227294922,4.595807075500488,0.0,13.53664779663086,180.0,0.9493072032928467,-180.0,4400.0,3.256587028503418,12.912638664245605,25.10016176721748,10.605534553527832,124.02875518798828,0.9178098440170288,-167.48028564453125,True,SS 5,False,False,-4.4709650539426615
9081103.0,927022.8125,-54.82484817504883,4.281729698181152,0.0,13.22754192352295,180.0,0.924270749092102,-180.0,5600.0,3.3497509956359863,13.126208305358887,25.51530794143462,10.164320945739746,86.37689971923828,0.8806781768798828,-162.8521270751953,True,SS 5,True,False,-8.640035849227242
