Wall time,Step,Value
1763182996.5072927,69821,-33.039146423339844
1763182998.922681,69838,-36.63740921020508
1763183013.6374989,69937,-21.370826721191406
1763183021.2938697,69992,-28.85618019104004
1763183023.1987743,70004,-25.670974731445312
1763183025.1473582,70016,-27.361438751220703
1763183038.4972732,70103,-22.560516357421875
1763183088.7374046,70441,-35.856163024902344
1763183125.6559122,70688,-24.506567001342773
1763183136.138977,70756,-23.462499618530273
1763183138.6780393,70774,-28.60872459411621
1763183143.091434,70804,-30.119747161865234
1763183160.8345723,70924,-22.94696044921875
1763183188.3986073,71108,-27.77880096435547
1763183288.832648,71778,-28.206165313720703
1763183319.240502,71978,-19.386760711669922
1763183321.345823,71993,-22.895503997802734
1763183344.2572963,72142,-26.922807693481445
1763183346.3461065,72156,-30.50849723815918
1763183350.711614,72185,-33.52151870727539
1763183354.8838978,72213,-32.403541564941406
1763183360.534534,72248,-26.039688110351562
1763183362.6512356,72261,-22.578683853149414
1763183367.2303226,72290,-20.57904052734375
1763183419.69476,72640,-27.015972137451172
1763183430.3951755,72710,-22.284440994262695
1763183436.9611576,72754,-27.430389404296875
1763183443.752344,72801,-31.823028564453125
1763183454.99618,72877,-27.568077087402344
1763183477.9413345,73028,-18.058792114257812
1763183496.1918225,73146,-22.192102432250977
1763183502.861575,73190,-23.398927688598633
1763183504.8694804,73202,-22.026992797851562
1763183523.8488452,73327,-22.980443954467773
1763183535.8005486,73401,-15.760761260986328
1763183570.1359048,73632,-27.359079360961914
1763183584.52103,73731,-38.56981658935547
1763183594.106428,73798,-39.183326721191406
1763183614.5631857,73936,-27.783409118652344
1763183619.438237,73969,-33.949283599853516
1763183639.273783,74103,-23.307937622070312
1763183648.8265374,74167,-32.69321823120117
1763183661.4753041,74250,-22.725656509399414
1763183672.2510517,74320,-25.01561737060547
1763183685.6424913,74410,-29.70775032043457
1763183703.8573556,74528,-16.18175506591797
1763183718.8941064,74629,-24.7177791595459
1763183727.672695,74688,-30.331083297729492
1763183747.16519,74819,-20.574996948242188
1763183779.9314835,75039,-31.998157501220703
1763183795.274719,75139,-27.718082427978516
1763183802.109101,75186,-25.35781478881836
1763183806.9105659,75218,-24.803916931152344
1763183809.0822856,75233,-25.268199920654297
1763183817.4170804,75287,-22.066177368164062
1763183820.0872362,75306,-25.635894775390625
1763183849.1139097,75499,-21.131181716918945
1763183862.0822625,75582,-17.165904998779297
1763183864.3891454,75598,-17.693279266357422
1763183868.3446841,75623,-18.320144653320312
1763183880.935897,75706,-23.438053131103516
1763183886.639146,75743,-18.117897033691406
1763183944.5353243,76121,-29.66360855102539
1763183957.005354,76202,-22.628875732421875
1763183966.6845329,76269,-27.527198791503906
1763183972.9448464,76309,-26.85775375366211
1763183989.5603983,76421,-22.633790969848633
1763183993.9590263,76450,-26.719406127929688
1763184029.2479122,76685,-21.95189094543457
1763184031.7604058,76703,-27.877405166625977
1763184073.5334551,76983,-24.16507339477539
1763184075.617168,76997,-21.865833282470703
1763184082.346374,77042,-21.841201782226562
1763184098.9195192,77157,-31.63372802734375
1763184103.4074588,77187,-37.39093780517578
1763184120.4610863,77297,-26.172273635864258
1763184125.135725,77329,-26.273834228515625
1763184127.549284,77346,-29.479751586914062
1763184155.2054505,77528,-24.000566482543945
1763184160.050376,77561,-21.4950008392334
1763184182.3385794,77711,-24.322059631347656
1763184188.9552484,77755,-25.65395736694336
1763184213.6897898,77922,-27.819557189941406
1763184220.0360396,77964,-25.557842254638672
1763184224.865334,77996,-32.74565505981445
1763184228.9067807,78022,-29.233196258544922
1763184255.1280627,78195,-28.47692108154297
1763184292.732394,78446,-22.29107093811035
1763184327.1204069,78671,-23.330116271972656
1763184338.9770203,78745,-13.495985984802246
1763184354.9484782,78851,-23.95724105834961
1763184371.932789,78962,-25.294326782226562
1763184380.8213925,79021,-28.285245895385742
1763184395.4487486,79117,-24.492645263671875
1763184397.9588199,79134,-19.7397518157959
1763184400.4052837,79151,-21.360746383666992
1763184424.0911307,79315,-32.20433044433594
1763184469.044716,79614,-22.383665084838867
1763184479.926774,79685,-24.25604820251465
1763184490.1042147,79753,-22.061418533325195
1763184503.7075717,79844,-30.6907901763916
1763184525.1047976,79986,-21.880435943603516
1763184535.806666,80058,-24.316190719604492
1763184549.1921985,80147,-28.16624641418457
1763184557.943092,80204,-29.091976165771484
1763184559.9318044,80217,-28.047317504882812
1763184578.3099513,80340,-28.77288055419922
1763184585.4159734,80387,-29.0201416015625
1763184587.4091084,80400,-30.787303924560547
1763184591.4066358,80425,-18.778385162353516
1763184597.953919,80467,-21.120140075683594
1763184599.7106154,80477,-17.892465591430664
1763184602.2649271,80495,-18.248126983642578
1763184619.4276166,80613,-37.46192169189453
1763184625.6985536,80654,-30.271364212036133
1763184627.9606962,80669,-27.11863136291504
1763184630.4024208,80686,-27.76976203918457
1763184632.69411,80701,-29.96331787109375
1763184637.6425502,80736,-33.8526611328125
1763184643.5125127,80773,-28.64512825012207
1763184645.6827633,80787,-28.835769653320312
1763184658.3928628,80872,-25.24420166015625
1763184671.2481165,80959,-24.612646102905273
1763184675.098646,80984,-23.252567291259766
1763184681.1060917,81022,-18.912193298339844
1763184724.050297,81308,-29.830068588256836
1763184728.8096528,81341,-32.311283111572266
1763184743.5778687,81441,-34.30908966064453
1763184758.9253235,81542,-24.320140838623047
1763184786.4174452,81722,-20.46470832824707
1763184813.2538867,81898,-24.03532600402832
1763184825.6212168,81977,-19.46590232849121
1763184830.491889,82010,-22.76504135131836
1763184867.339828,82259,-33.10840606689453
1763184874.1593618,82305,-35.90412902832031
1763184878.4617915,82334,-28.90117835998535
1763184880.5127864,82347,-26.08833122253418
1763184923.6556408,82630,-23.380990982055664
1763184942.6846244,82752,-20.163333892822266
1763184976.456279,82981,-27.16162109375
1763184983.666419,83031,-30.977651596069336
1763185011.857878,83218,-24.673492431640625
1763185031.2215843,83350,-37.838993072509766
1763185048.7909763,83467,-22.43022918701172
1763185051.0903442,83483,-21.51390266418457
1763185057.6836329,83528,-26.416608810424805
1763185062.5895512,83561,-36.424922943115234
1763185064.9194021,83577,-40.84562301635742
1763185096.090625,83785,-24.090028762817383
1763185113.3088887,83898,-20.36367416381836
1763185147.190226,84131,-19.560096740722656
1763185161.9620965,84227,-21.791202545166016
1763185175.3645637,84314,-17.827653884887695
1763185182.342778,84361,-28.044902801513672
1763185197.8030384,84466,-35.040061950683594
1763185226.3767462,84659,-25.176084518432617
1763185230.8084283,84688,-28.380565643310547
1763185232.8184707,84701,-22.678892135620117
1763185248.5408702,84807,-26.215097427368164
1763185290.0571425,85086,-21.877410888671875
1763185326.197824,85329,-24.612491607666016
1763185341.3962865,85430,-23.615535736083984
1763185352.7097778,85505,-22.3498592376709
1763185354.613284,85516,-21.791500091552734
1763185367.1854606,85595,-21.523576736450195
1763185387.5507107,85725,-26.556474685668945
1763185396.8968735,85786,-24.646421432495117
1763185401.243335,85815,-26.843685150146484
1763185414.6945007,85904,-25.761449813842773
1763185421.7818408,85951,-27.326871871948242
1763185472.17381,86287,-27.51148223876953
1763185483.5670404,86365,-29.438993453979492
1763185511.5047746,86550,-20.171415328979492
1763185519.926948,86604,-17.926610946655273
1763185526.8938339,86652,-20.686100006103516
1763185559.8194048,86871,-28.737932205200195
1763185577.1987574,86987,-26.82118797302246
1763185586.5221825,87050,-25.99078941345215
1763185627.3137293,87320,-25.663463592529297
1763185633.6594732,87362,-19.075769424438477
1763185636.0480247,87378,-19.844581604003906
1763185640.409517,87408,-22.482759475708008
1763185644.8424478,87439,-28.885223388671875
1763185647.2530339,87456,-36.64354705810547
1763185655.7102802,87510,-31.789674758911133
1763185657.87679,87524,-29.444482803344727
1763185680.709615,87672,-22.600399017333984
1763185692.800891,87750,-15.999649047851562
1763185702.5263598,87819,-24.741336822509766
1763185751.9602873,88142,-23.571535110473633
1763185778.273951,88311,-11.579751014709473
1763185795.3658018,88424,-22.8131103515625
1763185808.0833366,88509,-20.038896560668945
1763185812.8986466,88541,-20.891115188598633
1763185837.7786677,88707,-35.10389709472656
1763185839.5265303,88718,-28.231517791748047
1763185872.5408037,88939,-27.132896423339844
1763185879.1963875,88982,-21.282331466674805
1763185903.2698972,89138,-15.398987770080566
1763185905.3133316,89152,-17.57967758178711
1763185911.7104142,89193,-20.346773147583008
1763185947.7153075,89429,-21.2609920501709
1763185956.517727,89489,-23.97880744934082
1763185964.4461477,89540,-18.493000030517578
1763185984.1269093,89671,-26.279130935668945
1763185996.2877321,89754,-38.90385055541992
1763186000.3104827,89779,-32.34724426269531
1763186005.237443,89813,-36.9265022277832
1763186025.7988038,89950,-30.729612350463867
1763186036.3200364,90019,-24.68665313720703
1763186046.8472316,90089,-26.00686264038086
1763186077.7937682,90297,-18.00990867614746
1763186079.709863,90309,-17.50071907043457
1763186083.9378831,90336,-17.421001434326172
1763186094.863088,90410,-29.400188446044922
1763186114.6209538,90540,-18.26926040649414
1763186127.5723922,90625,-33.1773681640625
1763186155.8359225,90814,-26.374853134155273
1763186176.1154377,90954,-32.57102966308594
1763186188.512729,91037,-19.620466232299805
1763186190.8823414,91054,-26.87507438659668
1763186199.9809284,91117,-28.14439582824707
1763186213.0351126,91205,-21.667694091796875
1763186226.3019772,91295,-23.364770889282227
1763186237.2204077,91369,-22.992334365844727
1763186243.4829352,91410,-19.150222778320312
1763186247.7089736,91437,-20.34103775024414
1763186271.5529559,91592,-22.348388671875
1763186280.3113194,91651,-28.67455291748047
1763186300.8973298,91791,-28.218252182006836
1763186309.184211,91845,-22.14248275756836
1763186318.0244749,91904,-24.824974060058594
1763186328.7918975,91975,-25.69219970703125
1763186340.0710952,92051,-27.641172409057617
1763186356.0348208,92157,-24.604097366333008
1763186367.3241055,92235,-27.949581146240234
1763186371.6970117,92265,-27.959667205810547
1763186376.0045073,92293,-26.373517990112305
1763186378.3141887,92308,-27.77276611328125
1763186397.8619654,92438,-25.24969482421875
1763186400.0364945,92452,-27.31403160095215
1763186402.3472035,92468,-28.664499282836914
1763186416.6379552,92568,-38.82035827636719
1763186444.5126884,92753,-34.94761276245117
1763186455.4670691,92823,-25.243330001831055
1763186471.6757588,92924,-17.77461814880371
1763186475.7819955,92949,-9.925883293151855
1763186497.3865495,93090,-18.473499298095703
1763186501.4570324,93116,-22.9260196685791
1763186534.3659508,93332,-15.334915161132812
1763186557.9637327,93485,-25.470516204833984
1763186561.7830157,93509,-27.71002197265625
1763186569.9522858,93562,-19.672821044921875
1763186574.1700892,93589,-22.443334579467773
1763186596.7554107,93737,-23.174266815185547
1763186603.3726213,93780,-21.514068603515625
1763186620.394203,93893,-22.39236831665039
1763186648.6660812,94082,-32.85218811035156
1763186652.6168487,94108,-26.770275115966797
1763186676.139011,94262,-20.57595443725586
1763186692.3657687,94373,-30.721214294433594
1763186698.9429975,94416,-29.20011329650879
1763186707.6111221,94474,-21.157943725585938
1763186739.7295861,94691,-21.28270149230957
1763186763.2575881,94846,-21.556434631347656
1763186778.4307156,94947,-25.956266403198242
1763186795.0211926,95060,-27.72233009338379
1763186816.07439,95196,-23.054489135742188
1763186822.5067313,95238,-22.90961456298828
1763186830.6827776,95292,-24.27870750427246
1763186833.0150733,95308,-25.965593338012695
1763186843.4977884,95377,-24.296955108642578
1763186857.1117797,95468,-18.870433807373047
1763186861.735485,95500,-22.164342880249023
1763186883.3374069,95644,-14.85020637512207
1763186885.6784902,95660,-19.02893829345703
1763186923.5153804,95911,-23.89606475830078
1763186929.9082196,95951,-27.492332458496094
1763186941.2487323,96025,-27.602447509765625
1763186945.228572,96051,-27.585941314697266
1763186966.5661435,96192,-16.191539764404297
1763186971.033674,96220,-18.322532653808594
1763186996.494196,96387,-13.843491554260254
1763187002.9150898,96430,-23.973154067993164
1763187006.7005203,96455,-25.14069175720215
1763187021.7050366,96556,-22.443422317504883
1763187043.3882189,96700,-23.762062072753906
1763187060.4488175,96813,-20.848758697509766
1763187064.9663777,96843,-16.772314071655273
1763187069.3136437,96872,-16.759140014648438
1763187076.2073708,96920,-22.339324951171875
1763187080.3157697,96947,-26.050901412963867
1763187098.287205,97063,-15.000237464904785
1763187119.3182664,97202,-22.296010971069336
1763187121.2233653,97214,-18.22258758544922
1763187139.7061548,97340,-24.03753662109375
1763187144.4101827,97372,-28.199365615844727
1763187153.524962,97434,-32.79126739501953
1763187155.9284124,97451,-35.21510696411133
1763187198.5490177,97741,-20.52275848388672
1763187210.9142141,97826,-30.860136032104492
1763187215.584306,97858,-34.45139694213867
1763187217.3968148,97869,-31.95456314086914
1763187224.645569,97917,-23.613571166992188
1763187244.9346156,98054,-27.701900482177734
1763187283.4505553,98309,-28.75878143310547
1763187305.8337617,98461,-29.932735443115234
1763187328.151828,98612,-29.240352630615234
1763187339.3441405,98689,-28.78337860107422
1763187347.6313708,98743,-20.35854721069336
1763187350.0054593,98758,-19.3151912689209
1763187358.65663,98815,-17.129776000976562
1763187371.8528073,98905,-32.39691162109375
1763187374.2508905,98921,-29.53122329711914
1763187376.6636372,98938,-30.34686851501465
1763187382.4565382,98974,-18.244548797607422
1763187389.557763,99022,-21.522401809692383
1763187420.3518727,99227,-28.745506286621094
1763187431.4185288,99302,-25.89830207824707
1763187438.2352114,99349,-24.425539016723633
1763187474.7691154,99594,-26.999879837036133
1763187477.111555,99610,-22.955686569213867
1763187485.9136357,99668,-23.3282470703125
1763187498.1620502,99751,-40.26047134399414
1763187512.3521652,99840,-13.812690734863281
1763187532.404885,99975,-25.07727813720703
1763187536.1978874,99999,-17.400075912475586
